id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
18493925,Rental unit in Portland · ★4.89 · 1 bedroom · 1 bed · 1 bath,1332371,James,,Mt. Tabor,45.5065,-122.60324,Entire home/apt,89,30,18,5/14/2023,0.23,1,76,1,
42069557,Guest suite in Portland · ★4.96 · 1 bedroom · 4 beds · 1 bath,190691447,Amy,,Hosford-Abernethy,45.50351,-122.63643,Entire home/apt,89,2,91,11/16/2023,1.99,1,52,18,19-268419-000-00-HO
9.25472E+17,Rental unit in Portland · 1 bedroom · 1 bed · 1 bath,29332333,Lindsay,,South Portland,45.47375,-122.67391,Entire home/apt,89,30,1,11/10/2023,0.73,1,179,1,
7.14915E+17,Home in Portland · ★4.0 · 1 bedroom · 1 bed · 1 private bath,464680245,Evan,,Piedmont,45.58236,-122.67574,Private room,90,1,4,8/5/2023,0.26,1,364,1,City registration pending
49749059,Condo in Portland · 1 bedroom · 1 bed · 1 bath,401027070,Marcela,,Portland Downtown,45.5098938,-122.6803158,Entire home/apt,90,30,0,,,1,359,0,City registration pending
26892495,Guest suite in Portland · ★4.90 · Studio · 1 bed · 1 bath,11476964,Darlene And Michael,,Concordia,45.5601,-122.63292,Entire home/apt,90,2,189,11/12/2023,3.05,1,180,31,18-239366-000-00-HO
4921212,Rental unit in Portland · ★4.89 · 1 bedroom · 2 beds · 1 private bath,25347302,Chayo,,North Tabor,45.52614,-122.59658,Private room,90,2,45,11/24/2023,0.42,1,365,11,City registration pending
1.0044E+18,Rental unit in Portland · ★New · 1 bedroom · 1 bed · 1 bath,5925114,Karin And Dean,,Buckman,45.5162561,-122.6571009,Entire home/apt,90,2,1,11/12/2023,0.77,1,157,1,City registration pending
41238072,Home in Portland · ★4.77 · 2 bedrooms · 2 beds · 1 bath,323243651,Ricardo,,Powellhurst-Gilbert,45.50118,-122.56841,Entire home/apt,90,1,264,12/12/2023,5.5,1,178,59,20-136452-000-00-HO
8035910,Condo in Portland · ★5.0 · 1 bedroom · 1 bed · 1 bath,42431331,Terri,,Pearl,45.52452,-122.6803,Entire home/apt,90,30,17,8/12/2023,0.25,1,358,2,
27285134,Home in Portland · ★5.0 · Studio · 1 bed · 1 bath,37154585,Ami,,Arlington Heights,45.51983,-122.71221,Private room,90,1,3,8/15/2022,0.05,1,0,0,18-262093-000-00-HO
17809720,Guest suite in Portland · ★4.91 · 1 bedroom · 2 beds · 1 bath,495089,Erika,,Beaumont-Wilshire,45.55501,-122.62648,Entire home/apt,90,2,266,8/27/2023,3.28,1,364,4,16-262688-000-00-HO
20001164,Bungalow in Portland · ★4.85 · 2 bedrooms · 5 beds · 1 bath,7316008,Jodie,,Concordia,45.56022,-122.63343,Entire home/apt,90,2,79,6/21/2020,1.02,1,255,0,17-183808-000-00-HO
41195216,Guesthouse in Portland · ★4.99 · 1 bedroom · 1 bed · 1 bath,6648334,Lisa Maurine And Alex,,Humboldt,45.56309,-122.66564,Entire home/apt,90,1,255,12/9/2023,7.08,1,169,70,20-209346-000-00-HO
19384339,Bungalow in Portland · ★4.92 · 1 bedroom · 1 bed · 1 bath,135879197,Angie,,St. Johns,45.59366,-122.73515,Entire home/apt,90,2,143,9/11/2023,1.82,1,81,9,19-215986-000-00-HO
5.77813E+17,Townhouse in Portland · ★4.91 · 2 bedrooms · 2 beds · 2.5 baths,9652516,Alejandra,,Brooklyn Action Corps,45.49743627,-122.6543909,Entire home/apt,90,4,22,7/25/2023,2.44,1,89,22,City registration pending
7.01211E+17,Condo in Portland · ★5.0 · 1 bedroom · 3 beds · 1.5 baths,354869636,Timothy,,South Portland,45.49756,-122.66936,Entire home/apt,90,30,3,9/18/2023,0.36,1,238,3,City registration pending
36593172,Guesthouse in Portland · ★4.85 · 2 bedrooms · 2 beds · 1 bath,30323140,Ely,,Mt. Scott-Arleta,45.47685,-122.59995,Entire home/apt,90,1,127,12/18/2023,2.36,1,0,35,19-198037-000-00-HO
5.63955E+17,Rental unit in Portland · ★4.43 · 1 bedroom · 3 beds · 1 bath,64117148,Anna,,Arbor Lodge,45.57447,-122.68006,Entire home/apt,90,3,7,9/27/2023,0.33,1,180,3,City registration pending
50549203,Condo in Portland · ★5.0 · 1 bedroom · 1 bed · 1 bath,1631616,Philipp,,Humboldt,45.555222,-122.67627,Entire home/apt,90,30,11,10/31/2023,0.42,1,302,4,City registration pending
15113378,Condo in Portland · ★5.0 · 1 bedroom · 1 bed · 1 bath,50536855,Michelle,,Portland Downtown,45.51164,-122.67977,Entire home/apt,90,30,25,11/11/2023,0.31,1,278,3,
34123760,Guesthouse in Portland · ★5.0 · 1 bedroom · 2 beds · 1 bath,248930295,Dharma,,Boise,45.55211,-122.66817,Entire home/apt,90,4,77,12/17/2023,1.39,1,97,10,19-132995-000-00-HO
8134317,Guest suite in Portland · ★4.93 · 1 bedroom · 1 bed · 1 bath,573039,Shoshana,,Vernon,45.55935,-122.6471,Entire home/apt,90,2,228,11/12/2023,2.29,1,89,8,City registration pending
16974158,Rental unit in Portland · ★4.89 · Studio · 2 beds · 1 bath,113557299,Jeff,,Forest Park,45.52499,-122.74177,Entire home/apt,90,30,36,9/3/2023,0.46,1,352,3,
5.4063E+17,Home in Portland · ★4.72 · 1 bedroom · 1 bed · 1 bath,43443423,Erik,,Arnold Creek,45.44681,-122.70821,Entire home/apt,90,3,54,8/14/2023,2.56,1,319,23,23-003033-000-00-HO
22146883,Guest suite in Portland · ★4.96 · 1 bedroom · 5 beds · 1 bath,13187107,Lisa,,Alameda,45.55505,-122.63877,Entire home/apt,90,3,160,9/8/2023,2.33,1,166,15,18-135432-000-00-HO
18309571,Home in Portland · ★4.94 · 2 bedrooms · 3 beds · 1 bath,121923954,Steve,,Sunnyside,45.51646,-122.63268,Entire home/apt,90,1,394,12/18/2023,5.5,1,346,39,17-279177-000-00-HO
19175797,Guesthouse in Portland · ★4.98 · 1 bedroom · 1 bed · 1 bath,1792734,Libby,,Concordia,45.563904,-122.635216,Entire home/apt,90,2,414,12/5/2023,5.4,1,152,57,17-198869-000-00-HO
16674674,Guest suite in Portland · ★4.95 · 1 bedroom · 2 beds · 1 bath,7287363,Jennifer,,Concordia,45.56439,-122.63537,Entire home/apt,90,2,115,11/27/2023,1.37,1,42,17,City registration pending
8.91348E+17,Home in Portland · ★5.0 · 2 bedrooms · 2 beds · 1 private bath,6473855,Dana,,Buckman,45.51379831,-122.6415013,Private room,90,13,4,9/10/2023,0.85,1,86,4,23-047122-000-00-HO
32663622,Home in Portland · ★4.63 · 2 bedrooms · 3 beds · 1 bath,9061399,Sara,,Montavilla,45.52134,-122.58058,Entire home/apt,90,2,8,2/17/2020,0.15,1,180,0,City registration pending
41588378,Condo in Portland · ★4.40 · 1 bedroom · 1 bed · 1 bath,327787591,Katrina,,Goose Hollow,45.52281,-122.69972,Entire home/apt,90,30,5,3/18/2023,0.18,1,288,2,
43059615,Condo in Portland · ★4.85 · 1 bedroom · 2 beds · 1 bath,58380278,Michelle,,Hosford-Abernethy,45.504261,-122.651932,Entire home/apt,90,2,115,11/12/2023,2.64,1,342,32,City registration pending
49758778,Condo in Portland · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,16186964,Shane,,Powellhurst-Gilbert,45.48564,-122.54235,Entire home/apt,90,30,3,10/28/2023,0.23,1,77,2,City registration pending
8.23349E+17,Condo in Portland · ★4.72 · 1 bedroom · 1 bed · 1 bath,357462544,Sarah,,Hosford-Abernethy,45.50562624,-122.6530232,Private room,90,2,17,9/20/2023,1.67,1,0,17,23-075677-000-00-HO
6.2479E+17,Home in Portland · ★4.29 · 1 bedroom · 4 beds · 1 bath,5786616,Brandon,,Foster-Powell,45.48741,-122.58652,Entire home/apt,90,1,68,12/1/2023,3.49,1,168,33,City registration pending
11505470,Guesthouse in Portland · ★4.97 · Studio · 1 bed · 1 bath,8762054,Becca,,Woodstock,45.47332,-122.61922,Entire home/apt,90,3,236,8/15/2023,2.5,1,35,19,City registration pending
24556478,Condo in Portland · ★5.0 · 1 bedroom · 1 bed · 1 bath,5302649,Emily,,Goose Hollow,45.52161,-122.69468,Entire home/apt,90,30,18,11/17/2023,0.28,1,175,3,
3059314,Guesthouse in Portland · ★4.89 · Studio · 2 beds · 1 bath,1243625,Michelle,,Cully,45.56161,-122.60821,Entire home/apt,90,2,360,12/10/2023,4.01,1,0,55,17-146598-000-00-HO
6.01371E+17,Home in Portland · ★4.72 · 2 bedrooms · 3 beds · 2 baths,63872052,Tina,,Lents,45.48757,-122.57596,Private room,90,30,25,9/3/2023,1.22,1,336,11,City registration pending
23398383,Home in Portland · ★4.89 · 1 bedroom · 1 bed · 1 bath,25806993,Carol,,Mt. Tabor,45.51548,-122.58983,Entire home/apt,90,2,209,12/12/2023,3.16,1,351,33,City registration pending
10886050,Home in Portland · ★4.88 · 1 bedroom · 2 beds · 1 bath,30814658,Doug,,Richmond,45.50939,-122.62365,Entire home/apt,90,2,180,10/1/2023,1.92,1,365,6,16-120839-000-00-HO
39270326,Guest suite in Portland · ★4.96 · 1 bedroom · 1 bed · 1 bath,11187732,Rayney,,Northwest District,45.53492,-122.71808,Entire home/apt,90,2,101,10/9/2023,2.52,1,225,22,19-246370-000-00-HO
1887261,Guest suite in Portland · ★4.90 · 1 bedroom · 1 bed · 1 bath,2916925,Margaret,,Piedmont,45.57657,-122.67554,Entire home/apt,90,2,62,9/16/2023,1.99,1,76,11,19-200682-000-00-HO
4907548,Guesthouse in Portland · ★4.90 · Studio · 1 bed · 1 bath,25267321,Jennifer,,Sellwood-Moreland Improvement League,45.45962,-122.6544,Entire home/apt,90,2,191,11/27/2023,1.75,1,341,11,City registration pending
5.68404E+17,Guest suite in Portland · 2 bedrooms · 2 beds · 1 bath,80819602,Regina,,Madison South,45.53445,-122.56938,Entire home/apt,90,30,0,,,1,364,0,
40787863,Guesthouse in Portland · ★4.98 · Studio · 2 beds · 1 bath,7611748,Kim,,Montavilla,45.53224,-122.58596,Entire home/apt,90,2,293,12/17/2023,6.11,1,260,49,19-228235-000-00-HO
40352164,Guest suite in Portland · ★4.75 · 1 bedroom · 2 beds · 1 bath,30290883,Amy,,Madison South,45.5532,-122.57215,Entire home/apt,90,30,8,7/11/2022,0.18,1,347,0,
3498642,Guest suite in Portland · ★4.97 · 1 bedroom · 1 bed · 1.5 baths,4716299,Tamara,,Humboldt,45.55757,-122.66546,Entire home/apt,91,2,512,12/12/2023,4.46,1,347,38,15-119545-000-00-HO
50771560,Rental unit in Portland · ★4.96 · 1 bedroom · 2 beds · 1 bath,390362157,Hannah,,Vernon,45.56562,-122.65041,Entire home/apt,91,1,95,11/25/2023,3.17,1,252,36,21-080050-000-00-HO
44572216,Home in Portland · ★4.95 · Studio · 1 bed · 1 private bath,265007684,Kathryn,,Madison South,45.53735,-122.585,Private room,91,2,63,8/15/2023,1.71,1,172,11,City registration pending
22600997,Rental unit in Portland · ★4.64 · 3 bedrooms · 3 beds · 1 bath,166258186,Tobin,,King,45.55929,-122.65743,Entire home/apt,91,2,75,10/1/2023,1.04,1,202,12,Exempt
35999782,Guesthouse in Portland · ★4.99 · Studio · 2 beds · 1 bath,488928,Ben,,Richmond,45.49967,-122.60913,Entire home/apt,91,2,251,12/18/2023,4.73,1,0,54,19-128327-000-00-HO
9.45726E+17,Home in Portland · 2 bedrooms · 2 beds · 1 bath,21252430,Elizabeth,,Sabin,45.55305749,-122.6501578,Entire home/apt,91,2,2,10/22/2023,0.65,1,79,2,City registration pending
1.03847E+18,Rental unit in Portland · ★New · 2 bedrooms · 3 beds · 1 bath,504516689,Hive,,Foster-Powell,45.49398158,-122.6014658,Entire home/apt,91,1,0,,,1,259,0,21-068778-000-00-HO
6.39767E+17,Rental unit in Portland · ★4.89 · 1 bedroom · 1 bed · 1 bath,462051434,Stephanie,,Northwest District,45.52754,-122.69033,Entire home/apt,91,1,27,12/16/2023,1.69,1,59,20,Exempt
21566921,Guest suite in Portland · ★4.98 · 1 bedroom · 1 bed · 1 bath,124293,Angela,,Vernon,45.56137,-122.64648,Entire home/apt,91,3,215,12/6/2023,2.9,1,222,28,City registration pending
6.58933E+17,Guest suite in Portland · ★4.95 · 1 bedroom · 1 bed · 1 bath,275331592,Amy,,Multnomah,45.47045,-122.70394,Entire home/apt,91,2,21,10/20/2023,1.21,1,87,11,City registration pending
16770374,Guest suite in Portland · ★4.87 · 1 bedroom · 2 beds · 1 bath,3794426,Cass And Renée,,Richmond,45.51132,-122.62373,Entire home/apt,91,2,324,11/24/2023,3.92,1,61,35,17-155936-000-00-HO
34535868,Guest suite in Portland · ★4.85 · Studio · 2 beds · 1 bath,218234644,Jennifer,,Multnomah,45.47285,-122.70945,Entire home/apt,91,2,140,12/3/2023,2.63,1,165,28,City registration pending
8.20164E+17,Rental unit in Portland · ★5.0 · 2 bedrooms · 2 beds · 1 bath,287402927,Chris,,Cathedral Park,45.58745732,-122.7566913,Entire home/apt,91,14,3,4/30/2023,0.3,1,108,3,City registration pending
8458004,Guesthouse in Portland · ★4.87 · 1 bedroom · 1 bed · 1 bath,44519913,Ariel,,Multnomah,45.47136,-122.70362,Entire home/apt,91,2,204,10/30/2023,2.04,1,174,15,City registration pending
15207122,Rental unit in Portland · ★4.91 · 1 bedroom · 1 bed · 1 bath,17575711,Saskia,,Hosford-Abernethy,45.50221,-122.64584,Entire home/apt,91,2,308,11/25/2023,3.53,1,258,49,16-262715-000-00-HO
9.68984E+17,Rental unit in Portland · 1 bedroom · 1 bed · 1 bath,55174299,Andrea,,Brentwood-Darlington,45.47215143,-122.5926065,Entire home/apt,91,30,0,,,1,136,0,City registration pending
17094256,Guesthouse in Portland · ★4.95 · Studio · 1 bed · 1 bath,745834,Alison & Alex,,Concordia,45.55704,-122.63854,Entire home/apt,91,1,193,11/21/2023,2.33,1,83,13,17-104084-000-00-HO
1100793,Guest suite in Portland · ★4.91 · 2 bedrooms · 2 beds · 1 bath,496929,Sam,,Sellwood-Moreland Improvement League,45.47911,-122.64506,Entire home/apt,92,2,44,11/12/2023,0.41,1,269,16,17-270109-000-00-HO
658883,Home in Portland · ★4.84 · 1 bedroom · 1 bed · 1.5 shared baths,11306724,Adam,,King,45.55014,-122.6614,Private room,92,2,144,8/26/2019,1.05,1,0,0,City registration pending
17257045,Home in Portland · ★4.84 · 2 bedrooms · 2 beds · 1 bath,6628849,Inger,,Woodlawn,45.57187,-122.64559,Entire home/apt,92,1,728,12/9/2023,8.86,1,170,116,17-124299-000-00-HO
36357801,Guest suite in Portland · ★4.96 · Studio · 2 beds · 1 bath,6326768,Debra,,Kenton,45.58737,-122.70342,Entire home/apt,92,1,226,11/25/2023,4.29,1,152,37,19-217609-000-00-HO
29884092,Home in Portland · ★4.87 · 1 bedroom · 2 beds · 1 bath,133425745,Deborah,,Woodstock,45.48303,-122.60821,Entire home/apt,92,1,55,12/7/2023,0.88,1,207,17,City registration pending
9.6744E+17,Guesthouse in Portland · ★5.0 · 1 bedroom · 1 bed · 1 bath,95307476,Thom,,Concordia,45.55709967,-122.6359466,Entire home/apt,92,1,11,12/16/2023,5.41,1,76,11,23-094763-000-00-HO
19832202,Rental unit in Portland · ★4.92 · 1 bedroom · 1 bed · 1 bath,140168807,Ruth,,Richmond,45.50558,-122.6175,Entire home/apt,92,1,154,11/6/2023,1.98,1,76,9,17-182152-000-00-HO
3562068,Guest suite in Portland · ★4.95 · 1 bedroom · 1 bed · 1 bath,17934290,Kathy,,Homestead,45.49216,-122.6805,Entire home/apt,92,2,300,12/11/2023,2.71,1,0,45,City registration pending
9.50205E+17,Rental unit in Portland · ★5.0 · 1 bedroom · 1 bed · 1 bath,14636342,Rob & Sara,,Brooklyn Action Corps,45.4981056,-122.6566003,Entire home/apt,92,2,7,12/6/2023,2.8,1,0,7,14-249170-000-00-HO
53665326,Houseboat in Portland · 1 bed · 1 bath,11054611,Oranuch,,Sellwood-Moreland Improvement League,45.474377,-122.660698,Entire home/apt,92,30,1,2/27/2022,0.05,1,89,0,
21298601,Guest suite in Portland · ★4.94 · 1 bedroom · 1 bed · 1 bath,89239158,Jeremy,,North Tabor,45.52876,-122.60017,Entire home/apt,92,2,347,12/11/2023,4.87,1,60,51,City registration pending
8.59717E+17,Home in Portland · ★4.93 · 1 bedroom · 3 beds · 1 shared bath,8762773,Elizabeth,,Reed,45.48457913,-122.6241359,Private room,92,1,15,11/12/2023,2.09,1,165,15,City registration pending
5.70308E+17,Townhouse in Portland · ★4.85 · 2 bedrooms · 2 beds · 1.5 baths,8375241,Darcy,,Cathedral Park,45.58871,-122.75484,Entire home/apt,92,1,26,12/10/2023,2.34,1,173,26,22-194818-000-00-HO
8.08218E+17,Guesthouse in Portland · ★4.97 · 1 bedroom · 1 bed · 1 bath,27309396,Nicollette,,Concordia,45.56768,-122.64077,Entire home/apt,92,3,29,11/21/2023,3.47,1,164,29,City registration pending
6.19489E+17,Guesthouse in Portland · ★4.86 · 1 bedroom · 2 beds · 1 bath,2367709,Michael And Tracey,,Brentwood-Darlington,45.47386257,-122.5909306,Entire home/apt,92,1,63,12/12/2023,6.32,1,335,63,City registration pending
29233940,Condo in Portland · 1 bedroom · 1 bed · 1 bath,220235042,Jean,,Portland Downtown,45.51094,-122.67747,Entire home/apt,92,30,1,7/26/2019,0.02,1,179,0,
47779834,Rental unit in Portland · ★5.0 · 1 bedroom · 1 bed · 1 bath,1822800,Astrid,,King,45.55971,-122.66257,Entire home/apt,92,2,36,8/27/2023,1.02,1,350,8,20-135457-000-00-HO
6.16013E+17,Condo in Portland · ★4.67 · 2 bedrooms · 2 beds · 2 baths,130776600,Michele,,Portland Downtown,45.50772,-122.6803,Entire home/apt,92,30,3,9/8/2022,0.16,1,312,0,
31696875,Home in Portland · ★4.76 · 2 bedrooms · 3 beds · 1 bath,237714363,Jacob,,Brentwood-Darlington,45.46526,-122.60193,Entire home/apt,93,2,232,11/27/2023,3.94,1,164,40,18-280853-000-00-HO
7.88552E+17,Rental unit in Portland · ★5.0 · 1 bedroom · 2 beds · 1 bath,514724040,Palarcello,,Crestwood,45.4572223,-122.7260131,Entire home/apt,93,2,12,12/10/2023,1.75,1,0,12,23-022697-000-00-HO
42478170,Condo in Portland · 1 bedroom · 2 beds · 1 bath,17174354,Mackenzie,,Pearl,45.52988,-122.68422,Entire home/apt,93,30,0,,,1,0,0,City registration pending
18996997,Guest suite in Portland · ★4.97 · 1 bedroom · 1 bed · 1 bath,11311261,Robert & Lauren,,Kenton,45.5852,-122.70211,Entire home/apt,93,1,406,12/6/2023,5.09,1,75,22,19-189710-000-00-HO
3380211,Townhouse in Portland · ★4.94 · 1 bedroom · 1 bed · 1.5 baths,5259377,Janice,,North Tabor,45.52628,-122.60982,Private room,93,2,129,10/23/2023,1.13,1,46,11,City registration pending
8.00743E+17,Rental unit in Portland · 1 bedroom · 1 bed · 1 bath,495194884,Reshawn,,Overlook,45.5629144,-122.687115,Entire home/apt,93,2,0,,,1,281,0,City registration pending
9.84883E+17,Home in Portland · ★4.75 · 2 bedrooms · 3 beds · 1 bath,531116583,Melody,,Woodstock,45.4897655,-122.6220881,Entire home/apt,93,1,4,12/9/2023,4,1,355,4,City registration pending
48979035,Guesthouse in Portland · ★4.95 · 1 bedroom · 2 beds · 1 bath,7092501,Courtney,,Kenton,45.57783,-122.69972,Entire home/apt,93,2,144,11/1/2023,4.66,1,75,46,City registration pending
46696578,Guesthouse in Portland · ★4.96 · 1 bedroom · 2 beds · 1 bath,58611997,Carmen,,Cully,45.55293,-122.60731,Entire home/apt,93,2,116,11/30/2023,3.24,1,319,29,21-025001-000-00-HO
5.7342E+17,Guest suite in Portland · ★4.91 · 1 bedroom · 1 bed · 1 bath,14476211,Xica,,Sellwood-Moreland Improvement League,45.46499,-122.65529,Entire home/apt,93,2,64,11/25/2023,3.1,1,289,25,City registration pending
9.07374E+17,Home in Portland · ★New · 1 bedroom · 1 bed · 1 bath,67772888,Nancy,,Laurelhurst,45.52063772,-122.6188086,Entire home/apt,93,30,0,,,1,258,0,
12686371,Guesthouse in Portland · ★4.95 · 1 bedroom · 2 beds · 1 bath,13413516,Kristen,,Sabin,45.55292,-122.65566,Entire home/apt,93,3,192,9/17/2023,2.07,1,78,21,City registration pending
7068422,Cabin in Portland · ★4.91 · 1 bedroom · 1 bed · 1 bath,37060525,Mari & Zach,,Mt. Tabor,45.517,-122.61164,Entire home/apt,94,1,510,11/18/2023,4.95,1,351,33,20-111177-000-00-HO
25088193,Rental unit in Portland · ★4.74 · 2 bedrooms · 2 beds · 1 bath,44851221,Paul,,Sunnyside,45.51476,-122.62803,Entire home/apt,94,1,555,12/16/2023,8.14,1,326,99,23-198498-000-00-HO
20971758,Guesthouse in Portland · ★4.99 · 1 bedroom · 1 bed · 1 bath,150888783,Jenny,,King,45.55149,-122.65898,Entire home/apt,94,1,354,12/5/2023,4.76,1,245,49,17-247546-000-00-HO
20799319,Guesthouse in Portland · ★4.98 · 1 bedroom · 2 beds · 1.5 baths,9996037,Peter,,King,45.55682,-122.66053,Entire home/apt,94,2,423,12/13/2023,5.62,1,0,70,17-230927-000-00-HO
18615313,Guesthouse in Portland · ★4.99 · 1 bedroom · 2 beds · 1 bath,2783158,Summer,,King,45.55307,-122.65647,Entire home/apt,94,4,157,11/24/2023,2.01,1,33,8,17-226468-000-00-HO
37942178,Rental unit in Portland · ★4.94 · 2 bedrooms · 2 beds · 1 bath,60374692,Phil,,Concordia,45.56019,-122.64051,Entire home/apt,94,2,162,12/10/2023,3.16,1,0,32,19-217658-000-00-HO
6.64691E+17,Bed and breakfast in Portland · ★5.0 · 1 bedroom · 2 beds · 1 private bath,1450850,Tanya,,Ashcreek,45.45344,-122.73488,Private room,94,1,18,10/8/2023,1.2,1,43,12,22-143110-000-00-HO
20282301,Guesthouse in Portland · ★4.97 · 1 bedroom · 2 beds · 1 bath,16155383,Nadene,,St. Johns,45.59549,-122.75098,Entire home/apt,94,2,313,12/10/2023,4.56,1,84,37,18-107538-000-00-HO
18603330,Guest suite in Portland · ★4.95 · Studio · 2 beds · 1 bath,17022261,Bryn,,Cully,45.55624,-122.58977,Entire home/apt,94,2,138,9/26/2023,1.84,1,323,11,17-182637-000-00-HO
18887342,Home in Portland · ★4.90 · 1 bedroom · 1 bed · 1 bath,131613511,Amy And Wes,,Sunnyside,45.51428,-122.63073,Entire home/apt,94,2,270,12/14/2023,3.43,1,356,28,12-184421-000-00-HO
